tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	114793	0	live	FMNL2	FHOD2	formin like 2	formin-like protein 2|formin homology 2 domain containing 2|formin homology 2 domain-containing protein 2	2q23.3	2	NC_000002.12	152335174	152649826	plus	30	616285	
9606	Homo sapiens	900	0	live	CCNG1	CCNG	cyclin G1	cyclin-G1|cyclin-G	5q34	5	NC_000005.10	163437571	163457640	plus	10	601578	
9606	Homo sapiens	54756	0	live	IL17RD	HH18, IL-17RD, IL17RLM, SEF	interleukin 17 receptor D	interleukin-17 receptor D|IL-17 receptor D|IL17Rhom|interleukin-17 receptor-like protein|sef homolog|similar expression to fgf genes	3p14.3	3	NC_000003.12	57089982	57170317	minus	17	606807	
9606	Homo sapiens	7270	0	live	TTF1	TTF-1, TTF-I	transcription termination factor 1	transcription termination factor 1|transcription termination factor, RNA polymerase I	9q34.13	9	NC_000009.12	132375548	132406840	minus	11	600777	
9606	Homo sapiens	116113	0	live	FOXP4	hFKHLA	forkhead box P4	forkhead box protein P4|fork head-related protein like A|winged-helix repressor FOXP4	6p21.1	6	NC_000006.12	41546381	41602384	plus	20	608924	
9606	Homo sapiens	27342	0	live	RABGEF1	RABEX5, RAP1, rabex-5	RAB guanine nucleotide exchange factor 1	rab5 GDP/GTP exchange factor|RAB guanine nucleotide exchange factor (GEF) 1|rabaptin-5-associated exchange factor for Rab5	7q11.21	7	NC_000007.14	66654567	66811464	plus	24	609700	
9606	Homo sapiens	83743	0	live	GRWD1	CDW4, DIAR14, GRWD, RRB1, WDR28	glutamate rich WD repeat containing 1	glutamate-rich WD repeat-containing protein 1|CUL4- and DDB1-associated WDR protein 4|WD repeat domain 28|glutamate rich WD repeat protein GRWD|regulator of ribosome biogenesis 1 homolog	19q13.33	19	NC_000019.10	48445983	48457022	plus	7	610597	
9606	Homo sapiens	1362	0	live	CPD	GP180	carboxypeptidase D	carboxypeptidase D|metallocarboxypeptidase D	17q11.2	17	NC_000017.11	30378927	30469989	plus	22	603102	
9606	Homo sapiens	114004396	0	live	LNCRNA-ATB		lncRNA activated by TGF-beta	long noncoding RNA activated by TGF-beta	14q11.2	14	NC_000014.9	19126530	19128974	plus	1		
9606	Homo sapiens	79801	0	live	SHCBP1	PAL	SHC binding and spindle associated 1	SHC SH2 domain-binding protein 1|Protein expressed in Activated Lymphocytes	16q11.2	16	NC_000016.10	46578591	46621379	minus	15	611027	
9606	Homo sapiens	29785	0	live	CYP2S1	CYPIIS1	cytochrome P450 family 2 subfamily S member 1	cytochrome P450 2S1|cytochrome P450, family 2, subfamily S, polypeptide 1|cytochrome P540, subfamily IIS, polypeptide 1|hydroperoxy icosatetraenoate dehydratase|thromboxane-A synthase	19q13.2	19	NC_000019.10	41193219	41207539	plus	9	611529	
9606	Homo sapiens	3201	0	live	HOXA4	HOX1, HOX1D	homeobox A4	homeobox protein Hox-A4|Dfd-like protein|Hox-1.4-like protein|homeo box A4|homeobox protein Hox-1.4|homeobox protein Hox-1D	7p15.2	7	NC_000007.14	27128525	27130757	minus	2	142953	
9606	Homo sapiens	57787	0	live	MARK4	MARK4LS, MARKL1, MARKL1L, PAR-1D, MARK4	microtubule affinity regulating kinase 4	MAP/microtubule affinity-regulating kinase 4|MAP/microtubule affinity-regulating kinase like 1|MARK4 serine/threonine protein kinase|epididymis secretory sperm binding protein	19q13.32	19	NC_000019.10	45251271	45305284	plus	18	606495	
9606	Homo sapiens	9960	0	live	USP3	SIH003, UBP	ubiquitin specific peptidase 3	ubiquitin carboxyl-terminal hydrolase 3|deubiquitinating enzyme 3|ubiquitin thioesterase 3|ubiquitin thiolesterase 3|ubiquitin-specific-processing protease 3	15q22.31	15	NC_000015.10	63504593	63594633	plus	20	604728	
9606	Homo sapiens	9306	0	live	SOCS6	CIS-4, CIS4, HSPC060, SOCS-4, SOCS-6, SOCS4, SSI4, STAI4, STATI4	suppressor of cytokine signaling 6	suppressor of cytokine signaling 6|STAT induced STAT inhibitor-4|cytokine-inducible SH2 protein 4|suppressor of cytokine signaling 4	18q22.2	18	NC_000018.10	70289045	70330199	plus	8	605118	
9606	Homo sapiens	8022	0	live	LHX3	CPHD3, LIM3, M2-LHX3	LIM homeobox 3	LIM/homeobox protein Lhx3|LIM homeobox protein 3|LIM/homeodomain protein LHX3	9q34.3	9	NC_000009.12	136196250	136205128	minus	9	600577	
9606	Homo sapiens	1381	0	live	CRABP1	CRABP, CRABP-I, CRABPI, RBP5	cellular retinoic acid binding protein 1	cellular retinoic acid-binding protein 1|cellular retinoic acid-binding protein I	15q25.1	15	NC_000015.10	78340353	78348225	plus	4	180230	
9606	Homo sapiens	56949	0	live	XAB2	HCNP, HCRN, NTC90, SYF1	XPA binding protein 2	pre-mRNA-splicing factor SYF1|SYF1 homolog, RNA splicing factor|SYF1 pre-mRNA-splicing factor|crn-related protein kim1	19p13.2	19	NC_000019.10	7619525	7629545	minus	19	610850	
9606	Homo sapiens	8613	0	live	PLPP3	Dri42, LPP3, PAP2B, PPAP2B, VCIP	phospholipid phosphatase 3	phospholipid phosphatase 3|PAP2 beta|lipid phosphate phosphohydrolase 3|phosphatidate phosphohydrolase type 2b|phosphatidic acid phosphatase type 2B|type-2 phosphatidic acid phosphatase-beta|vascular endothelial growth factor and type I collagen inducible	1p32.2	1	NC_000001.11	56494761	56579563	minus	6	607125	
9606	Homo sapiens	693215	0	live	MIR630	MIRN630, hsa-mir-630	microRNA 630		15q24.1	15	NC_000015.10	72587217	72587313	plus	1		
9606	Homo sapiens	283460	0	live	HNF1A-AS1	C12orf27, HAS1, HASTER, NCRNA00262	HNF1A antisense RNA 1	HNF1A antisense RNA 1 (non-protein coding)|HNF1A stabilizer transcripts	12q24.31	12	NC_000012.12	120969838	120972292	minus	1		
9606	Homo sapiens	51177	0	live	PLEKHO1	CKIP-1, CKIP1, JBP, OC120	pleckstrin homology domain containing O1	pleckstrin homology domain-containing family O member 1|C-Jun-binding protein|CK2 interacting protein 1; HQ0024c protein|CK2-interacting protein 1|PH domain-containing family O member 1|casein kinase 2-interacting protein 1|osteoclast maturation-associated gene 120 protein	1q21.2	1	NC_000001.11	150149646	150160065	plus	7	608335	
9606	Homo sapiens	30834	0	live	POLR1H	A12.2, HTEX-6, HTEX6, Rpa12, TCTEX6, TEX6, ZNRD1, ZR14, hZR14, tctex-6	RNA polymerase I subunit H	DNA-directed RNA polymerase I subunit RPA12|DNA-directed RNA polymerase I subunit H|RNA polymerase I small specific subunit Rpa12|transcription-associated zinc ribbon protein|zinc ribbon domain containing 1	6p22.1	6	NC_000006.12	30060062	30064907	plus	6	607525	
9606	Homo sapiens	10447	0	live	FAM3C	GS3786, ILEI	FAM3 metabolism regulating signaling molecule C	protein FAM3C|family with sequence similarity 3 member C|interleukin-like EMT inducer|interleukin-like epithelial-mesenchymal transition inducer|predicted osteoblast protein	7q31.31	7	NC_000007.14	121348878	121396396	minus	14	608618	
9606	Homo sapiens	3212	0	live	HOXB2	HOX2, HOX2H, Hox-2.8, K8	homeobox B2	homeobox protein Hox-B2|K8 home protein|homeo box 2H|homeo box B2|homeobox protein Hox-2.8|homeobox protein Hox-2H	17q21.32	17	NC_000017.11	48542655	48545109	minus	2	142967	
9606	Homo sapiens	9066	0	live	SYT7	IPCA-7, IPCA7, PCANAP7, SYT-VII, SYTVII	synaptotagmin 7	synaptotagmin-7|prostate cancer-associated protein 7|synaptotagmin VII	11q12.2	11	NC_000011.10	61513714	61588387	minus	16	604146	
9606	Homo sapiens	65108	0	live	MARCKSL1	F52, MACMARCKS, MLP, MLP1, MRP	MARCKS like 1	MARCKS-related protein|MARCKS-like protein 1|mac-MARCKS|macrophage myristoylated alanine-rich C kinase substrate	1p35.1	1	NC_000001.11	32333839	32336233	minus	2	602940	
9606	Homo sapiens	114882	0	live	OSBPL8	MST120, MSTP120, ORP8, OSBP10	oxysterol binding protein like 8	oxysterol-binding protein-related protein 8|OSBP-related protein 8	12q21.2	12	NC_000012.12	76351797	76559771	minus	31	606736	
9606	Homo sapiens	79834	0	live	PEAK1	SGK269	pseudopodium enriched atypical kinase 1	inactive tyrosine-protein kinase PEAK1|NKF3 kinase family member|sugen kinase 269|tyrosine-protein kinase SgK269	15q24.3	15	NC_000015.10	77100654	77420914	minus	27	614248	
9606	Homo sapiens	8904	0	live	CPNE1	COPN1, CPN1	copine 1	copine-1|chromobindin 17|copine I	20q11.22	20	NC_000020.11	35626044	35664900	minus	19	604205	
9606	Homo sapiens	158297	0	live	SAXO1	C9orf138, FAM154A	stabilizer of axonemal microtubules 1	stabilizer of axonemal microtubules 1|4930500O09Rik|family with sequence similarity 154, member A|protein FAM154A	9p22.1	9	NC_000009.12	18927650	19049339	minus	9	616292	
9606	Homo sapiens	4097	0	live	MAFG	hMAF	MAF bZIP transcription factor G	transcription factor MafG|basic leucine zipper transcription factor MafG|v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G	17q25.3	17	NC_000017.11	81918270	81931244	minus	9	602020	
9606	Homo sapiens	3235	0	live	HOXD9	HOX4, HOX4C, Hox-4.3, Hox-5.2	homeobox D9	homeobox protein Hox-D9|Hox-4.3, mouse, homolog of|homeo box D9|homeobox protein Hox-4C|homeobox protein Hox-5.2	2q31.1	2	NC_000002.12	176122719	176124937	plus	2	142982	
9606	Homo sapiens	2939	0	live	GSTA2	GST2-2, GTA2, GTH2, GSTA2	glutathione S-transferase alpha 2	glutathione S-transferase A2|GST HA subunit 2|GST class-alpha member 2|GST-gamma|S-(hydroxyalkyl)glutathione lyase A2|glutathione S-alkyltransferase A2|glutathione S-aralkyltransferase A2|glutathione S-aryltransferase A2|liver GST2|testis tissue sperm-binding protein Li 59n	6p12.2	6	NC_000006.12	52750087	52763475	minus	8	138360	
9606	Homo sapiens	55290	0	live	BRF2	BRFU, TFIIIB50	BRF2 general transcription factor IIIB subunit	transcription factor IIIB 50 kDa subunit|B-related factor 2|BRF-2|BRF2 RNA polymerase III transcription initiation factor subunit|BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit|BRF2, subunit of RNA polymerase III transcription initiation factor, BRF1-like|RNA polymerase III transcription initiation factor BRFU|hBRFU|hTFIIIB50|transcription factor IIB- related factor, TFIIIB50	8p11.23	8	NC_000008.11	37843268	37849861	minus	4	607013	
9606	Homo sapiens	11326	0	live	VSIG4	CRIg, Z39IG	V-set and immunoglobulin domain containing 4	V-set and immunoglobulin domain-containing protein 4|Ig superfamily protein|complement receptor of the immunoglobulin superfamily|protein Z39Ig	Xq12	X	NC_000023.11	66021738	66040080	minus	8	300353	
9606	Homo sapiens	406975	0	live	MIR198	MIRN198, miR-198	microRNA 198	hsa-mir-198	3q13.33	3	NC_000003.12	120395668	120395729	minus	1		
9606	Homo sapiens	4223	0	live	MEOX2	GAX, MOX2	mesenchyme homeobox 2	homeobox protein MOX-2|growth arrest-specific homeobox	7p21.2	7	NC_000007.14	15611212	15686683	minus	3	600535	
9606	Homo sapiens	84879	0	live	MFSD2A	HsMFSD2A, MCPH15, MFSD2, NEDMISBA, NLS1, SLC59A1	MFSD2 lysolipid transporter A, lysophospholipid	sodium-dependent lysophosphatidylcholine symporter 1|major facilitator superfamily domain containing 2A|major facilitator superfamily domain-containing protein 2A|sodium-dependent LPC symporter 1	1p34.2	1	NC_000001.11	39955145	39969956	plus	14	614397	
9606	Homo sapiens	4520	0	live	MTF1	MTF-1, ZRF	metal regulatory transcription factor 1	metal regulatory transcription factor 1|MRE-binding transcription factor|MRE-binding transcription factor-1|metal-responsive transcription factor 1|transcription factor MTF-1|zinc regulatory factor	1p34.3	1	NC_000001.11	37809574	37859592	minus	13	600172	
9606	Homo sapiens	10730	0	live	YME1L1	FTSH, MEG4, OPA11, PAMP, YME1L	YME1 like 1 ATPase	ATP-dependent zinc metalloprotease YME1L1|ATP-dependent metalloprotease FtsH1 homolog|YME1-like protein 1|meg-4|presenilin-associated metalloprotease	10p12.1	10	NC_000010.11	27110111	27154384	minus	20	607472	
9606	Homo sapiens	148189	0	live	LINC00662		long intergenic non-protein coding RNA 662	CTC-459F4.2	19q11	19	NC_000019.10	27790493	27793940	minus	3		
9606	Homo sapiens	51364	0	live	ZMYND10	BLU, CILD22, DNAAF7, FLU	zinc finger MYND-type containing 10	zinc finger MYND domain-containing protein 10|Ciliary dyskinesia, primary, 22|dynein axonemal assembly factor 7|protein BLu|tumor suppressor BLU	3p21.31	3	NC_000003.12	50341112	50345732	minus	12	607070	
9606	Homo sapiens	8504	0	live	PEX3	PBD10A, PBD10B, TRG18	peroxisomal biogenesis factor 3	peroxisomal biogenesis factor 3|peroxin-3|peroxisomal assembly protein PEX3|transformation-related protein 18	6q24.2	6	NC_000006.12	143450805	143490616	plus	12	603164	
9606	Homo sapiens	5558	0	live	PRIM2	PRIM2A, p58	DNA primase subunit 2	DNA primase large subunit|DNA primase 58 kDa subunit|primase (DNA) subunit 2|primase, DNA, polypeptide 2 (58kDa)	6p11.2	6	NC_000006.12	57221540	57646850	plus	21	176636	
9606	Homo sapiens	4004	0	live	LMO1	RBTN1, RHOM1, TTG1	LIM domain only 1	rhombotin-1|LIM domain only 1 (rhombotin 1)|LIM domain only protein 1|LMO-1|T-cell translocation gene 1|T-cell translocation protein 1|cysteine-rich protein TTG-1	11p15.4	11	NC_000011.10	8224309	8268787	minus	9	186921	
9606	Homo sapiens	64236	0	live	PDLIM2	MYSTIQUE, SLIM	PDZ and LIM domain 2	PDZ and LIM domain protein 2	8p21.3	8	NC_000008.11	22578741	22598026	plus	11	609722	
9606	Homo sapiens	493829	0	live	TRIM72	MG53	tripartite motif containing 72	tripartite motif-containing protein 72|mitsugumin-53|tripartite motif containing 72, E3 ubiquitin protein ligase	16p11.2	16	NC_000016.10	31214119	31231537	plus	7	613288	
9606	Homo sapiens	8763	0	live	CD164	DFNA66, MGC-24, MGC-24v, MUC-24, endolyn	CD164 molecule	sialomucin core protein 24|CD164 antigen, sialomucin|multi-glycosylated core protein 24	6q21	6	NC_000006.12	109366514	109382467	minus	7	603356	
9606	Homo sapiens	55359	0	live	STYK1	NOK, SuRTK106	serine/threonine/tyrosine kinase 1	tyrosine-protein kinase STYK1|novel oncogene with kinase domain|protein PK-unique	12p13.2	12	NC_000012.12	10618923	10674052	minus	13	611433	
9606	Homo sapiens	9534	0	live	ZNF254	BMZF-5, HD-ZNF1, ZNF539, ZNF91L	zinc finger protein 254	zinc finger protein 254|CTD-2017D11.1|bone marrow zinc finger 5|hematopoietic cell-derived zinc finger protein 1|zinc finger protein 539	19p12	19	NC_000019.10	24033449	24129968	plus	17	604768	
9606	Homo sapiens	23157	0	live	SEPTIN6	SEP2, SEPT2, SEPT6, Septin-6	septin 6	septin-6|septin 2	Xq24	X	NC_000023.11	119615724	119693168	minus	12	300683	
9606	Homo sapiens	9403	0	live	SELENOF	SEP15	selenoprotein F	selenoprotein F|15 kDa selenoprotein	1p22.3	1	NC_000001.11	86862445	86914577	minus	6	606254	
9606	Homo sapiens	654434	0	live	SNHG20	C17orf86, LINC00338, NCRNA00338, SCARNA16HG	small nucleolar RNA host gene 20	long intergenic non-protein coding RNA 338|small nucleolar RNA host gene 20 (non-protein coding)	17q25.2	17	NC_000017.11	77088643	77094986	plus	3	620555	
9606	Homo sapiens	22801	0	live	ITGA11	HsT18964	integrin subunit alpha 11	integrin alpha-11	15q23	15	NC_000015.10	68296532	68432163	minus	31	604789	
9606	Homo sapiens	7126	0	live	TNFAIP1	B12, B61, BTBD34, EDP1, hBACURD2	TNF alpha induced protein 1	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2|BTB/POZ domain-containing protein TNFAIP1|tumor necrosis factor, alpha induced protein 1|tumor necrosis factor, alpha-induced protein 1 (endothelial)	17q11.2	17	NC_000017.11	28335761	28347009	plus	7	191161	
9606	Homo sapiens	84101	0	live	USP44		ubiquitin specific peptidase 44	ubiquitin carboxyl-terminal hydrolase 44|deubiquitinating enzyme 44|ubiquitin specific protease 44|ubiquitin thioesterase 44|ubiquitin thiolesterase 44|ubiquitin-specific-processing protease 44	12q22	12	NC_000012.12	95516560	95551681	minus	14	610993	
9606	Homo sapiens	55102	0	live	ATG2B	BLTP4B, C14orf103	autophagy related 2B	autophagy-related protein 2 homolog B|ATG2 autophagy related 2 homolog B|bridge-like lipid transfer protein family member 4B	14q32.2	14	NC_000014.9	96279195	96363341	minus	42	616226	
9606	Homo sapiens	23358	0	live	USP24		ubiquitin specific peptidase 24	ubiquitin carboxyl-terminal hydrolase 24|deubiquitinating enzyme 24|ubiquitin specific protease 24|ubiquitin thioesterase 24|ubiquitin thiolesterase 24|ubiquitin-specific processing protease 24	1p32.3	1	NC_000001.11	55066359	55215364	minus	71	610569	
9606	Homo sapiens	55584	0	live	CHRNA9	HSA243342, NACHRA9	cholinergic receptor nicotinic alpha 9 subunit	neuronal acetylcholine receptor subunit alpha-9|NACHR alpha 9|acetylcholine receptor, neuronal nicotinic, alpha-9 subunit|cholinergic receptor, nicotinic alpha 9|cholinergic receptor, nicotinic, alpha 9 (neuronal)|cholinergic receptor, nicotinic, alpha polypeptide 9|neuronal acetylcholine receptor protein, alpha-9 subunit|nicotinic acetylcholine receptor subunit alpha 9	4p14	4	NC_000004.12	40335333	40355217	plus	5	605116	
9606	Homo sapiens	27076	0	live	LYPD3	C4.4A	LY6/PLAUR domain containing 3	ly6/PLAUR domain-containing protein 3|2310061G07Rik|GPI-anchored metastasis-associated protein C4.4A homolog|GPI-anchored metastasis-associated protein homolog|MIG-C4|matrigel-induced gene C4 protein	19q13.31	19	NC_000019.10	43460787	43465608	minus	5	609484	
9606	Homo sapiens	9001	0	live	HAP1	HAP2, HIP5, HLP, hHLP1	huntingtin associated protein 1	huntingtin-associated protein 1|HAP-1|epididymis secretory sperm binding protein|huntingtin-associated protein 2|neuroan 1	17q21.2	17	NC_000017.11	41717739	41734646	minus	13	600947	
9606	Homo sapiens	51339	0	live	DACT1	DAPPER, DAPPER1, DPR1, FRODO, HDPR1, TBS2, THYEX3	dishevelled binding antagonist of beta catenin 1	dapper homolog 1|dapper antagonist of catenin 1|dapper, antagonist of beta-catenin, homolog 1|hepatocellular carcinoma novel gene 3 protein|heptacellular carcinoma novel gene 3	14q23.1	14	NC_000014.9	58634061	58648321	plus	7	607861	
9606	Homo sapiens	56947	0	live	MFF	C2orf33, EMPF2, GL004	mitochondrial fission factor	mitochondrial fission factor	2q36.3	2	NC_000002.12	227325251	227357836	plus	13	614785	
9606	Homo sapiens	100506696	0	live	PCAT6	KDM5B-AS1, KDM5BAS1, PCAN-R1, ncRNA-a2, onco-lncRNA-96	prostate cancer associated transcript 6	KDM5B antisense RNA 1 (head to head)|KDM5B antisense RNA 1 (non-protein coding)|noncoding RNA-activating 2|prostate cancer associated transcript 6 (non-protein coding)|prostate cancer-associated noncoding RNA 1	1q32.1	1	NC_000001.11	202810954	202811912	plus	2		
9606	Homo sapiens	26220	0	live	DGCR5	DGCR10, DGCR9, DGS-A, DGS-B, LINC00037, NCRNA00037, POM121L5P, RIP	DiGeorge syndrome critical region gene 5	DiGeorge syndrome critical region gene 10 (non-protein coding)|DiGeorge syndrome critical region gene 5 (non-protein coding)|DiGeorge syndrome critical region gene 9 (non-protein coding)|DiGeorge syndrome gene A|DiGeorge syndrome gene B|Rac1 inactivated peptide|cadherin EGF LAG seven-pass G-type receptor 1 pseudogene|long intergenic non-protein coding RNA 37	22q11.21	22	NC_000022.11	18970468	19031242	plus	8	618040	
9606	Homo sapiens	8073	0	live	PTP4A2	HH13, HH7-2, HU-PP-1, OV-1, PRL-2, PRL2, PTP4A, PTPCAAX2, ptp-IV1a, ptp-IV1b	protein tyrosine phosphatase 4A2	protein tyrosine phosphatase type IVA 2|PTP(CAAXII)|phosphatase of regenerating liver 2|protein tyrosine phosphatase IVA|protein tyrosine phosphatase IVA2|protein tyrosine phosphatase type IVA, member 2|protein-tyrosine phosphatase of regenerating liver 2	1p35.2	1	NC_000001.11	31906421	31938368	minus	8	601584	
9606	Homo sapiens	51727	0	live	CMPK1	CK, CMK, CMPK, UMK, UMP-CMPK, UMPK	cytidine/uridine monophosphate kinase 1	UMP-CMP kinase|UMP/CMP kinase|cytidine monophosphate (UMP-CMP) kinase 1, cytosolic|cytidylate kinase|dCMP kinase|deoxycytidylate kinase|nucleoside-diphosphate kinase|uridine monophosphate kinase|uridine monophosphate/cytidine monophosphate kinase	1p33	1	NC_000001.11	47333790	47378839	plus	7	191710	
